"PointID","x","y","Pressure","Velocity_x","Velocity_y","Sound speed","Enthalpy","Turb_Kin_Energy","Omega","Species_0"
4861, 8.379310344814486e-02, 9.736842105254205e-03, -1.784256509915661e+01, 1.543583938716089e+01, 1.101999185389897e-02, 0.000000000000000e+00, 7.213406175706042e+04, 1.545755182679911e+01, 7.199215090816741e+03, 2.099603847339382e-01
4862, 8.543103448262623e-02, 9.736842105254204e-03, -1.779990943835669e+01, 1.562702337652861e+01, 2.135649570579875e-02, 0.000000000000000e+00, 7.418275851208842e+04, 1.608168698373830e+01, 7.173440160039622e+03, 2.147322542322252e-01
4863, 8.706896551710758e-02, 9.736842105254204e-03, -1.772627552163661e+01, 1.581468743962531e+01, 3.181290073771453e-02, 0.000000000000000e+00, 7.616646942238050e+04, 1.669517316511085e+01, 7.143519235444418e+03, 2.193153617098278e-01
4864, 8.870689655158893e-02, 9.736842105254205e-03, -1.762062906853533e+01, 1.599848554232361e+01, 4.240807984038317e-02, 0.000000000000000e+00, 7.808655142200390e+04, 1.729655443738199e+01, 7.109803192409313e+03, 2.237161795474156e-01
4865, 9.034482758607029e-02, 9.736842105254205e-03, -1.748118721516443e+01, 1.617805209826422e+01, 5.314485368194234e-02, 0.000000000000000e+00, 7.994455552503421e+04, 1.788448815179523e+01, 7.072623957885962e+03, 2.279414234691420e-01
4866, 9.198275862055025e-02, 9.736842105254205e-03, -1.730507657959305e+01, 1.635299315827243e+01, 6.401561308578271e-02, 0.000000000000000e+00, 8.174207647594035e+04, 1.845771510035338e+01, 7.032289193242500e+03, 2.319975871690533e-01
4867, 9.362068965502911e-02, 9.736842105254205e-03, -1.708726315316681e+01, 1.652288723241941e+01, 7.500963129658522e-02, 0.000000000000000e+00, 8.348029027130602e+04, 1.901496242541656e+01, 6.989065704951304e+03, 2.358894811706218e-01
4868, 9.525862068950684e-02, 9.736842105254204e-03, -1.682154918535938e+01, 1.668728778905886e+01, 8.610138013973627e-02, 0.000000000000000e+00, 8.515557674013150e+04, 1.955392996339091e+01, 6.943006684059541e+03, 2.396098201561013e-01
4869, 9.689655172398468e-02, 9.736842105254205e-03, -1.651885561085672e+01, 1.684581797087626e+01, 9.718051783031176e-02, 0.000000000000000e+00, 8.675360270168356e+04, 2.006970811899485e+01, 6.893690434314025e+03, 2.431261960580595e-01
4870, 9.853448275846244e-02, 9.736842105254205e-03, -1.621008220249033e+01, 1.699874136107715e+01, 1.080864088407090e-01, 0.000000000000000e+00, 8.827909585627216e+04, 2.056199415930858e+01, 6.841419118152326e+03, 2.464484114575421e-01
4871, 1.001724137929402e-01, 9.736842105254205e-03, -1.589482148780971e+01, 1.714607983512833e+01, 1.187476798581927e-01, 0.000000000000000e+00, 8.973631601030103e+04, 2.103065009816945e+01, 6.786512145593582e+03, 2.495864682900856e-01
4872, 1.018103448274180e-01, 9.736842105254205e-03, -1.557371339073964e+01, 1.728787478042073e+01, 1.291181944161565e-01, 0.000000000000000e+00, 9.112906344417918e+04, 2.147560216142690e+01, 6.729262185312670e+03, 2.525491033361029e-01
4873, 1.034482758618958e-01, 9.736842105254204e-03, -1.524750222850166e+01, 1.742417531183551e+01, 1.391619313275273e-01, 0.000000000000000e+00, 9.246069319337883e+04, 2.189684165762942e+01, 6.669936470938696e+03, 2.553439240311424e-01
4874, 1.050862068963745e-01, 9.736842105254207e-03, -1.491691842717514e+01, 1.755503532342237e+01, 1.488487645576387e-01, 0.000000000000000e+00, 9.373414028610633e+04, 2.229441926878247e+01, 6.608777316377698e+03, 2.579775324867133e-01
4875, 1.067241379308540e-01, 9.736842105254202e-03, -1.458264310576438e+01, 1.768051202098587e+01, 1.581532571591082e-01, 0.000000000000000e+00, 9.495195282673222e+04, 2.266843922116095e+01, 6.546003138936011e+03, 2.604556605364547e-01
4876, 1.083620689653345e-01, 9.736842105254209e-03, -1.424530186051041e+01, 1.780066513310715e+01, 1.670542687975796e-01, 0.000000000000000e+00, 9.611633051284628e+04, 2.301905460505854e+01, 6.481810013300952e+03, 2.627833094535920e-01
4877, 1.099999999998150e-01, 9.736842105254205e-03, -1.390547000879226e+01, 1.791555652160767e+01, 1.755347035006221e-01, 0.000000000000000e+00, 9.722916627468191e+04, 2.334646413995472e+01, 6.416373640048414e+03, 2.649648872174468e-01
4878, 1.116379310342955e-01, 9.736842105254205e-03, -1.356368373609323e+01, 1.802525010461452e+01, 1.835811770000296e-01, 0.000000000000000e+00, 9.829208892938981e+04, 2.365091035493241e+01, 6.349851579978883e+03, 2.670043365873095e-01
4879, 1.132758620687758e-01, 9.736842105254205e-03, -1.322045520863840e+01, 1.812981210163548e+01, 1.911835234571116e-01, 0.000000000000000e+00, 9.930650493747802e+04, 2.393267900227234e+01, 6.282385602338787e+03, 2.689052472974363e-01
4880, 1.149137931032550e-01, 9.736842105254202e-03, -1.287628906474746e+01, 1.822931171296798e+01, 1.983340704725000e-01, 0.000000000000000e+00, 1.002736369476081e+05, 2.419209923969838e+01, 6.214103982231341e+03, 2.706709421902877e-01
4881, 1.165517241377329e-01, 9.736842105254205e-03, -1.253169200882437e+01, 1.832382255477960e+01, 2.050264815092538e-01, 0.000000000000000e+00, 1.011945524930186e+05, 2.442954283976304e+01, 6.145123531828817e+03, 2.723045102852881e-01
4882, 1.181896551722108e-01, 9.736842105254205e-03, -1.218716185899954e+01, 1.841342558186330e+01, 2.112536920241552e-01, 0.000000000000000e+00, 1.020701502308050e+05, 2.464541502564406e+01, 6.075551293704913e+03, 2.738087075625156e-01
4883, 1.198275862066886e-01, 9.736842105254205e-03, -1.184355801538182e+01, 1.849821127090263e+01, 2.170091429278343e-01, 0.000000000000000e+00, 1.029009766240474e+05, 2.484011368588676e+01, 6.005487140885174e+03, 2.751855176328132e-01
4884, 1.214655172411664e-01, 9.736842105254204e-03, -1.150286909657175e+01, 1.857827197840420e+01, 2.223046622073262e-01, 0.000000000000000e+00, 1.036871482072196e+05, 2.501399327056346e+01, 5.935026448219893e+03, 2.764362124010337e-01
4885, 1.231034482756441e-01, 9.736842105254205e-03, -1.116671516818772e+01, 1.865369002951833e+01, 2.271738143290835e-01, 0.000000000000000e+00, 1.044289652000300e+05, 2.516744137383820e+01, 5.864258759885357e+03, 2.775630315919572e-01
4886, 1.247413793101212e-01, 9.736842105254205e-03, -1.083493308024288e+01, 1.872454420048996e+01, 2.316263969009014e-01, 0.000000000000000e+00, 1.051268610400648e+05, 2.530088406753444e+01, 5.793266855773610e+03, 2.785687599355434e-01
4887, 1.263793103445973e-01, 9.736842105254205e-03, -1.050767595321471e+01, 1.879092324401159e+01, 2.356718444406237e-01, 0.000000000000000e+00, 1.057813933597052e+05, 2.541476903737153e+01, 5.722125808975764e+03, 2.794565333083429e-01
4888, 1.280172413790751e-01, 9.736842105254204e-03, -1.018516637737714e+01, 1.885292213239927e+01, 2.393215430870770e-01, 0.000000000000000e+00, 1.063932306706900e+05, 2.550956878506479e+01, 5.650905144016051e+03, 2.802297706536982e-01
4889, 1.296551724135553e-01, 9.736842105254205e-03, -9.867637395229794e+00, 1.891064058717628e+01, 2.425885572517270e-01, 0.000000000000000e+00, 1.069631380886575e+05, 2.558578316550004e+01, 5.579670404986591e+03, 2.808921071488731e-01
4890, 1.312931034480366e-01, 9.736842105254205e-03, -9.555310445313527e+00, 1.896418216816276e+01, 2.454871262706682e-01, 0.000000000000000e+00, 1.074919628945208e+05, 2.564394056877965e+01, 5.508484228421567e+03, 2.814473336208134e-01
4891, 1.329310344825180e-01, 9.736842105254205e-03, -9.248387408835166e+00, 1.901365358520346e+01, 2.480322346792049e-01, 0.000000000000000e+00, 1.079806205427899e+05, 2.568459783136647e+01, 5.437407021525875e+03, 2.818993434190084e-01
4892, 1.345689655169993e-01, 9.736842105254205e-03, -8.947048351164000e+00, 1.905916412067567e+01, 2.502392588377581e-01, 0.000000000000000e+00, 1.084300815662446e+05, 2.570833910458387e+01, 5.366497344111855e+03, 2.822520872818723e-01
4893, 1.362068965514807e-01, 9.736842105254205e-03, -8.651451796956769e+00, 1.910082513103558e+01, 2.521236643002836e-01, 0.000000000000000e+00, 1.088413596557000e+05, 2.571577389491781e+01, 5.295812076389845e+03, 2.825095359859979e-01
4894, 1.378448275859612e-01, 9.736842105254204e-03, -8.361736025379345e+00, 1.913874962633475e+01, 2.537007283106726e-01, 0.000000000000000e+00, 1.092155010087345e+05, 2.570753445349692e+01, 5.225406438325777e+03, 2.826756497975548e-01
4895, 1.394827586204390e-01, 9.736842105254204e-03, -8.078019962691766e+00, 1.917305194835549e+01, 2.549852509842829e-01, 0.000000000000000e+00, 1.095535747646094e+05, 2.568427261776619e+01, 5.155333912148335e+03, 2.827543527047783e-01
4896, 1.411206896549168e-01, 9.736842105254204e-03, -7.800401525018819e+00, 1.920384760384819e+01, 2.559912108803875e-01, 0.000000000000000e+00, 1.098566636856014e+05, 2.564665592609654e+01, 5.085646091478710e+03, 2.827495080235839e-01
4897, 1.427586206893964e-01, 9.736842105254204e-03, -7.528954684582672e+00, 1.923125333478247e+01, 2.567316017737605e-01, 0.000000000000000e+00, 1.101258524576504e+05, 2.559536231751850e+01, 5.016392543101946e+03, 2.826648921877877e-01
4898, 1.443965517238777e-01, 9.736842105254204e-03, -7.263840907167605e+00, 1.925538650502102e+01, 2.572212411278948e-01, 0.000000000000000e+00, 1.103622111658388e+05, 2.553107327539930e+01, 4.947620743875380e+03, 2.825041576886078e-01
4899, 1.460344827583591e-01, 9.736842105254205e-03, -7.005420206420413e+00, 1.927636193051793e+01, 2.574812915882876e-01, 0.000000000000000e+00, 1.105667979214418e+05, 2.545447016970290e+01, 4.879375707725084e+03, 2.822708294441282e-01
4900, 1.476724137928404e-01, 9.736842105254205e-03, -6.753793332015250e+00, 1.929428995564722e+01, 2.575307259485808e-01, 0.000000000000000e+00, 1.107406606595122e+05, 2.536623557740742e+01, 4.811700294760592e+03, 2.819683458427352e-01
4901, 1.493103448273219e-01, 9.736842105254204e-03, -6.508877643322658e+00, 1.930927896157593e+01, 2.573840214942810e-01, 0.000000000000000e+00, 1.108848370759639e+05, 2.526704842780082e+01, 4.744634922833278e+03, 2.816000717733286e-01
4902, 1.509482758618032e-01, 9.736842105254205e-03, -6.270597452003541e+00, 1.932143658340010e+01, 2.570540773155017e-01, 0.000000000000000e+00, 1.110003568954674e+05, 2.515757807571028e+01, 4.678217124742294e+03, 2.811692993039799e-01
4903, 1.525862068962845e-01, 9.736842105254205e-03, -6.038877292588039e+00, 1.933086930041591e+01, 2.565530773865304e-01, 0.000000000000000e+00, 1.110882432446734e+05, 2.503848100361266e+01, 4.612481425704544e+03, 2.806792515575764e-01
4904, 1.542241379307656e-01, 9.736842105254205e-03, -5.813635408466759e+00, 1.933768212760164e+01, 2.558927000111317e-01, 0.000000000000000e+00, 1.111495130347327e+05, 2.491039841536800e+01, 4.547459310734296e+03, 2.801330830079926e-01
4905, 1.558620689652463e-01, 9.736842105254205e-03, -5.594780452711517e+00, 1.934197840099900e+01, 2.550841451152422e-01, 0.000000000000000e+00, 1.111851764368343e+05, 2.477395435106357e+01, 4.483179243768630e+03, 2.795338768841203e-01
4906, 1.574999999997269e-01, 9.736842105254204e-03, -5.382210702231887e+00, 1.934385962353982e+01, 2.541381196380563e-01, 0.000000000000000e+00, 1.111962356122213e+05, 2.462975418865516e+01, 4.419666721265762e+03, 2.788846405679222e-01
4907, 1.591379310342075e-01, 9.736842105254205e-03, -5.175814645015928e+00, 1.934342534747231e+01, 2.530648167199397e-01, 0.000000000000000e+00, 1.111836828832936e+05, 2.447838347399379e+01, 4.356944350861099e+03, 2.781882998866837e-01
4908, 1.607758620686879e-01, 9.736842105254205e-03, -4.975472250088249e+00, 1.934077308166794e+01, 2.518738955604236e-01, 0.000000000000000e+00, 1.111484985326403e+05, 2.432040704128259e+01, 4.295031948592490e+03, 2.774476930798078e-01
4909, 1.624137931031705e-01, 9.736842105254205e-03, -4.781056523054411e+00, 1.933599821953357e+01, 2.505744607499837e-01, 0.000000000000000e+00, 1.110916484011011e+05, 2.415636839049715e+01, 4.233946649709534e+03, 2.766655650440616e-01
4910, 1.640517241376581e-01, 9.736842105254204e-03, -4.592435043858820e+00, 1.932919398853198e+01, 2.491750362800886e-01, 0.000000000000000e+00, 1.110140814266272e+05, 2.398678928445212e+01, 4.173703028960641e+03, 2.758445622584410e-01
4911, 1.656896551721457e-01, 9.736842105254205e-03, -4.409471154245285e+00, 1.932045142845230e+01, 2.476835309283903e-01, 0.000000000000000e+00, 1.109167272225487e+05, 2.381216950511368e+01, 4.114313226502759e+03, 2.749872286258609e-01
4912, 1.673275862066334e-01, 9.736842105254205e-03, -4.232025077096460e+00, 1.930985940888868e+01, 2.461072374029531e-01, 0.000000000000000e+00, 1.108004937529271e+05, 2.363298664593269e+01, 4.055787075711845e+03, 2.740960025296786e-01
4913, 1.689655172411210e-01, 9.736842105254204e-03, -4.059962993306055e+00, 1.929750462544396e+01, 2.444531635579628e-01, 0.000000000000000e+00, 1.106662652536679e+05, 2.344969579900688e+01, 3.998132227641806e+03, 2.731732151344513e-01
4914, 1.706034482756087e-01, 9.736842105254204e-03, -3.893194055825225e+00, 1.928347121096505e+01, 2.427292321839269e-01, 0.000000000000000e+00, 1.105149009545089e+05, 2.326272943331726e+01, 3.941354257473395e+03, 2.722210871786728e-01
4915, 1.722413793100964e-01, 9.736842105254205e-03, -3.731663147692748e+00, 1.926783981211019e+01, 2.409446113312437e-01, 0.000000000000000e+00, 1.103472345148381e+05, 2.307249851012659e+01, 3.885456820304655e+03, 2.712417263417813e-01
4916, 1.738793103445838e-01, 9.736842105254205e-03, -3.575212830705807e+00, 1.925068757880884e+01, 2.391066185774884e-01, 0.000000000000000e+00, 1.101640716337554e+05, 2.287939413100530e+01, 3.830441955587259e+03, 2.702371366979576e-01
4917, 1.755172413790712e-01, 9.736842105254205e-03, -3.423676448806603e+00, 1.923208910600924e+01, 2.372214171583173e-01, 0.000000000000000e+00, 1.099661893690275e+05, 2.268378675102988e+01, 3.776310075507587e+03, 2.692092198302096e-01
4918, 1.771551724135583e-01, 9.736842105254205e-03, -3.276890873448621e+00, 1.921211654202821e+01, 2.352944879957589e-01, 0.000000000000000e+00, 1.097543362260187e+05, 2.248602643992173e+01, 3.723060097355840e+03, 2.681597796420794e-01
4919, 1.787931034480458e-01, 9.736842105254204e-03, -3.134698222217377e+00, 1.919083959244103e+01, 2.333308491635475e-01, 0.000000000000000e+00, 1.095292326761733e+05, 2.228644323344711e+01, 3.670689550213307e+03, 2.670905279248103e-01
4920, 1.804310344825335e-01, 9.736842105254205e-03, -2.996945184275713e+00, 1.916832552245659e+01, 2.313351488840595e-01, 0.000000000000000e+00, 1.092915719282053e+05, 2.208534763464337e+01, 3.619194685688125e+03, 2.660030899919538e-01
4921, 1.820689655170212e-01, 9.736842105254205e-03, -2.863482285332085e+00, 1.914463917755194e+01, 2.293117077405476e-01, 0.000000000000000e+00, 1.090420208327739e+05, 2.188303119779089e+01, 3.568570587635525e+03, 2.648990099851423e-01
4922, 1.837068965515088e-01, 9.736842105254205e-03, -2.734163443943423e+00, 1.911984302070539e+01, 2.272645417532261e-01, 0.000000000000000e+00, 1.087812208368152e+05, 2.167976716447973e+01, 3.518811278740290e+03, 2.637797556517267e-01
4923, 1.853448275859962e-01, 9.736842105254204e-03, -2.608845773260512e+00, 1.909399718180258e+01, 2.251973779080644e-01, 0.000000000000000e+00, 1.085097889285798e+05, 2.147581113611433e+01, 3.469909822964324e+03, 2.626467225163798e-01
4924, 1.869827586204834e-01, 9.736842105254205e-03, -2.487389543705347e+00, 1.906715951568644e+01, 2.231136659127169e-01, 0.000000000000000e+00, 1.082283185337918e+05, 2.127140177297341e+01, 3.421858423289196e+03, 2.615012374487142e-01
4925, 1.886206896549707e-01, 9.736842105254205e-03, -2.369658242154205e+00, 1.903938566656769e+01, 2.210165869788518e-01, 0.000000000000000e+00, 1.079373803389646e+05, 2.106676151203922e+01, 3.374648514369857e+03, 2.603445616807327e-01
4926, 1.902586206894579e-01, 9.736842105254205e-03, -2.255518673401987e+00, 1.901072913769910e+01, 2.189090591776265e-01, 0.000000000000000e+00, 1.076375230304625e+05, 2.086209729575615e+01, 3.328270849803333e+03, 2.591778933604169e-01
4927, 1.918965517239451e-01, 9.736842105254205e-03, -2.144841046728903e+00, 1.898124136659472e+01, 2.167937394223362e-01, 0.000000000000000e+00, 1.073292739488350e+05, 2.065760129995340e+01, 3.282715583678146e+03, 2.580023697579623e-01
4928, 1.935344827584324e-01, 9.736842105254204e-03, -2.037499108182709e+00, 1.895097180682550e+01, 2.146730318463859e-01, 0.000000000000000e+00, 1.070131396733409e+05, 2.045345163692697e+01, 3.237972345796662e+03, 2.568190693028726e-01
4929, 1.951724137929196e-01, 9.736842105254204e-03, -1.933371474429342e+00, 1.891996800724409e+01, 2.125491604701265e-01, 0.000000000000000e+00, 1.066896065884638e+05, 2.024981299788617e+01, 3.194030309572276e+03, 2.556290136722021e-01
4930, 1.968103448274068e-01, 9.736842105254205e-03, -1.832350250428592e+00, 1.888827560879697e+01, 2.104244770867724e-01, 0.000000000000000e+00, 1.063591415523217e+05, 2.004683725976634e+01, 3.150878248698070e+03, 2.544331693517354e-01
4931, 1.984482758618941e-01, 9.736842105254205e-03, -1.734347331577432e+00, 1.885593815370265e+01, 2.083017644412099e-01, 0.000000000000000e+00, 1.060221925991182e+05, 1.984466427966317e+01, 3.108504591823161e+03, 2.532324480213072e-01
4932, 2.000862068963813e-01, 9.736842105254205e-03, -1.639260099454680e+00, 1.882299700764851e+01, 2.061835655575697e-01, 0.000000000000000e+00, 1.056791891375955e+05, 1.964342293946078e+01, 3.066897512551851e+03, 2.520277091769755e-01
4933, 2.017241379308685e-01, 9.736842105254204e-03, -1.546974940235307e+00, 1.878949161834735e+01, 2.040719481121493e-01, 0.000000000000000e+00, 1.053305421233704e+05, 1.944323179699236e+01, 3.026044982629311e+03, 2.508197619152457e-01
4934, 2.033620689653503e-01, 9.736842105254205e-03, -1.457378346507673e+00, 1.875545971970580e+01, 2.019686166879053e-01, 0.000000000000000e+00, 1.049766443840647e+05, 1.924419958502665e+01, 2.985934808267465e+03, 2.496093665776804e-01
4935, 2.049999999998308e-01, 9.736842105254204e-03, -1.370360521553784e+00, 1.872093743084868e+01, 1.998750190276052e-01, 0.000000000000000e+00, 1.046178710530714e+05, 1.904642573191686e+01, 2.946554666527767e+03, 2.483972368349434e-01
4936, 2.066379310343113e-01, 9.736842105254204e-03, -1.285816326428017e+00, 1.868595932157653e+01, 1.977924082450176e-01, 0.000000000000000e+00, 1.042545800832662e+05, 1.885000089310820e+01, 2.907892140621054e+03, 2.471840420309318e-01
4937, 2.082758620687919e-01, 9.736842105254204e-03, -1.203645371032494e+00, 1.865055846973707e+01, 1.957218748295642e-01, 0.000000000000000e+00, 1.038871128195569e+05, 1.865500747540527e+01, 2.869934752541016e+03, 2.459704096604115e-01
4938, 2.099137931032776e-01, 9.736842105254204e-03, -1.123751909081717e+00, 1.861476651857787e+01, 1.936643628031142e-01, 0.000000000000000e+00, 1.035157946126346e+05, 1.846152013729865e+01, 2.832669988315200e+03, 2.447569278768463e-01
4939, 2.115517241377651e-01, 9.736842105254204e-03, -1.046044734850432e+00, 1.857861373589144e+01, 1.916206784873922e-01, 0.000000000000000e+00, 1.031409354582425e+05, 1.826960625787443e+01, 2.796085305469874e+03, 2.435441479499272e-01
4940, 2.131896551722524e-01, 9.736842105254205e-03, -9.704371095367692e-01, 1.854212907513312e+01, 1.895914957100860e-01, 0.000000000000000e+00, 1.027628306539487e+05, 1.807932643797104e+01, 2.760168181785550e+03, 2.423325866261601e-01
4941, 2.148275862067397e-01, 9.736842105254204e-03, -8.968467060231742e-01, 1.850534023839280e+01, 1.875773576444053e-01, 0.000000000000000e+00, 1.023817614600481e+05, 1.789073498503918e+01, 2.724906190020653e+03, 2.411227283461863e-01
4942, 2.164655172412269e-01, 9.736842105254205e-03, -8.251956066048934e-01, 1.846827374097878e+01, 1.855786762246422e-01, 0.000000000000000e+00, 1.019979957392954e+05, 1.770388025967141e+01, 2.690286963415286e+03, 2.399150272589268e-01
4943, 2.181034482757141e-01, 9.736842105254204e-03, -7.554103300854197e-01, 1.843095497791626e+01, 1.835957300619246e-01, 0.000000000000000e+00, 1.016117885749269e+05, 1.751880508639854e+01, 2.656298221062025e+03, 2.387099090451306e-01
4944, 2.197413793102013e-01, 9.736842105254204e-03, -6.874218887330015e-01, 1.839340829274046e+01, 1.816286608312314e-01, 0.000000000000000e+00, 1.012233828586687e+05, 1.733554712903839e+01, 2.622927785243339e+03, 2.375077725565560e-01
4945, 2.213793103446886e-01, 9.736842105254205e-03, -6.211659676734625e-01, 1.835565704849990e+01, 1.796774744982185e-01, 0.000000000000000e+00, 1.008330098484672e+05, 1.715413923831320e+01, 2.590163596667659e+03, 2.363089913121874e-01
4946, 2.230172413791758e-01, 9.736842105254205e-03, -5.565838072881096e-01, 1.831772369479393e+01, 1.777420727411295e-01, 0.000000000000000e+00, 1.004408897092577e+05, 1.697460976569923e+01, 2.557993727321330e+03, 2.351139148888547e-01
4947, 2.246551724136631e-01, 9.736842105254205e-03, -4.936255668743286e-01, 1.827962979999550e+01, 1.758223646045637e-01, 0.000000000000000e+00, 1.000472320622803e+05, 1.679698285923430e+01, 2.526406390063491e+03, 2.339228699797649e-01
4948, 2.262931034481508e-01, 9.736842105254204e-03, -4.322517136737766e-01, 1.824139602261705e+01, 1.739183437537299e-01, 0.000000000000000e+00, 9.965223649722994e+04, 1.662127880978202e+01, 2.495389948587436e+03, 2.327361609853741e-01
4949, 2.279310344826384e-01, 9.736842105254205e-03, -3.724212945399640e-01, 1.820304213534103e+01, 1.720298327756255e-01, 0.000000000000000e+00, 9.925609290127543e+04, 1.644751445714310e+01, 2.464932937190780e+03, 2.315540711821964e-01
4950, 2.295689655171261e-01, 9.736842105254204e-03, -3.140937148108940e-01, 1.816458716636445e+01, 1.701563881284651e-01, 0.000000000000000e+00, 9.885898173573620e+04, 1.627570347437333e+01, 2.435024070136628e+03, 2.303768634400772e-01
4951, 2.312068965516137e-01, 9.736842105254205e-03, -2.572322441214022e-01, 1.812604952724775e+01, 1.682973047452056e-01, 0.000000000000000e+00, 9.846107430102845e+04, 1.610585660563093e+01, 2.405652247168715e+03, 2.292047808220475e-01
4952, 2.328448275861014e-01, 9.736842105254204e-03, -2.018060730759148e-01, 1.808744711457544e+01, 1.664516320820685e-01, 0.000000000000000e+00, 9.806253299177553e+04, 1.593798189669853e+01, 2.376806558483926e+03, 2.280380472054433e-01
4953, 2.344827586205890e-01, 9.736842105254205e-03, -1.477915082870107e-01, 1.804879740100580e+01, 1.646181784106514e-01, 0.000000000000000e+00, 9.766351154062779e+04, 1.577208492306669e+01, 2.348476289535914e+03, 2.268768679346968e-01
4954, 2.361206896550765e-01, 9.736842105254205e-03, -9.517283701045792e-02, 1.801011752555487e+01, 1.627955023043111e-01, 0.000000000000000e+00, 9.726415525025198e+04, 1.560816901355804e+01, 2.320650925563926e+03, 2.257214305000988e-01
4955, 2.377586206895638e-01, 9.736842105254205e-03, -4.394313622163978e-02, 1.797142438794317e+01, 1.609818944869977e-01, 0.000000000000000e+00, 9.686460121376299e+04, 1.544623546741540e+01, 2.293320155748235e+03, 2.245719052326070e-01
4956, 2.393965517240510e-01, 9.736842105254205e-03, 5.894857963132208e-03, 1.793273474938240e+01, 1.591753524998533e-01, 0.000000000000000e+00, 9.646497852389966e+04, 1.528628376395253e+01, 2.266473876980534e+03, 2.234284460027363e-01
4957, 2.410344827585385e-01, 9.736842105254205e-03, 5.432777379729523e-02, 1.789406534129520e+01, 1.573735493551678e-01, 0.000000000000000e+00, 9.606540847072157e+04, 1.512831176480665e+01, 2.240102197301692e+03, 2.222911909097989e-01
4958, 2.426724137930262e-01, 9.736842105254205e-03, 1.013304987063054e-01, 1.785543298327796e+01, 1.555737964128648e-01, 0.000000000000000e+00, 9.566600472683016e+04, 1.497231590936675e+01, 2.214195439093101e+03, 2.211602629468010e-01
4959, 2.443103448275139e-01, 9.736842105254205e-03, 1.468649305462142e-01, 1.781685471171568e+01, 1.537730002350314e-01, 0.000000000000000e+00, 9.526687351841382e+04, 1.481829140406215e+01, 2.188744142116611e+03, 2.200357706273668e-01
4960, 2.459482758620015e-01, 9.736842105254205e-03, 1.908785627738357e-01, 1.777834792060724e+01, 1.519676135212772e-01, 0.000000000000000e+00, 9.486811378029571e+04, 1.466623240569608e+01, 2.163739066479860e+03, 2.189178085661301e-01
4961, 2.475862068964892e-01, 9.736842105254205e-03, 2.333028211790641e-01, 1.773993051575833e+01, 1.501535830716994e-01, 0.000000000000000e+00, 9.446981729455340e+04, 1.451613219788226e+01, 2.139171195550658e+03, 2.178064580123390e-01
4962, 2.492241379309747e-01, 9.736842105254205e-03, 2.740508310048554e-01, 1.770162108019614e+01, 1.483263060895399e-01, 0.000000000000000e+00, 9.407206881584985e+04, 1.436798336011905e+01, 2.115031738746642e+03, 2.167017873232326e-01
4963, 2.508620689654544e-01, 9.736842105254205e-03, 3.130139902116220e-01, 1.766343903873794e+01, 1.464806103220239e-01, 0.000000000000000e+00, 9.367494618689301e+04, 1.422177793770192e+01, 2.091312133922342e+03, 2.156038522595056e-01
4964, 2.524999999999341e-01, 9.736842105254205e-03, 3.500597318825669e-01, 1.762540481817143e+01, 1.446106949529051e-01, 0.000000000000000e+00, 9.327852041732820e+04, 1.407750763518556e+01, 2.068004050647115e+03, 2.145126960841607e-01
4965, 2.541379310344137e-01, 9.736842105254205e-03, 3.850336575319536e-01, 1.758754005371550e+01, 1.427099335406233e-01, 0.000000000000000e+00, 9.288285567747720e+04, 1.393516401706778e+01, 2.045099395988699e+03, 2.134283497917278e-01
4966, 2.557758620688947e-01, 9.736842105254205e-03, 4.177561658600273e-01, 1.754986786491598e+01, 1.407707272408157e-01, 0.000000000000000e+00, 9.248800925202471e+04, 1.379473877022500e+01, 2.022590326037743e+03, 2.123508321010892e-01
4967, 2.574137931033816e-01, 9.736842105254205e-03, 4.480181655023586e-01, 1.751241315425935e+01, 1.387843783378074e-01, 0.000000000000000e+00, 9.209403144272101e+04, 1.365622386301806e+01, 2.000469249653913e+03, 2.112801492951859e-01
4968, 2.590517241378692e-01, 9.736842105254205e-03, 4.755767309387174e-01, 1.747520292683311e+01, 1.367409541017491e-01, 0.000000000000000e+00, 9.170096542309498e+04, 1.351961174798204e+01, 1.978728835150980e+03, 2.102162949512544e-01
4969, 2.606896551723568e-01, 9.736842105254205e-03, 5.001506419143888e-01, 1.743826663817325e+01, 1.346291271383239e-01, 0.000000000000000e+00, 9.130884703799200e+04, 1.338489558477635e+01, 1.957362018667151e+03, 2.091592495650761e-01
4970, 2.623275862068445e-01, 9.736842105254205e-03, 5.214156004399940e-01, 1.740163657765710e+01, 1.324359866067469e-01, 0.000000000000000e+00, 9.091770454033303e+04, 1.325206948438139e+01, 1.936362014289364e+03, 2.081089800650915e-01
4971, 2.639655172413320e-01, 9.736842105254205e-03, 5.389989613851236e-01, 1.736534829375984e+01, 1.301468167292928e-01, 0.000000000000000e+00, 9.052755825720380e+04, 1.312112877813740e+01, 1.915722326162730e+03, 2.070654392102127e-01
4972, 2.656034482758144e-01, 9.736842105254205e-03, 5.524738537869476e-01, 1.732944106695815e+01, 1.277448388086916e-01, 0.000000000000000e+00, 9.013842017686449e+04, 1.299207031593170e+01, 1.895436762875380e+03, 2.060285648645262e-01
4973, 2.672413793102977e-01, 9.736842105254204e-03, 5.613525669552391e-01, 1.729395843583859e+01, 1.252109129031075e-01, 0.000000000000000e+00, 8.975029344769336e+04, 1.286489279865353e+01, 1.875499454474898e+03, 2.049982791410569e-01
