"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,"LinSolIter",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" , "Avg_TotalPress" ,"Avg_TotalPress(inlet_gas)","Avg_TotalPress(inlet_air)","Avg_TotalPress(outlet)"
          0,           0,         118,-6.249334432069283,-4.218075451579173,-5.529013422869818,-4.483638674509939,-2.130885301072178,           5,-1.183388034096549,               5,-3.070785393256656,  1709.53043941813,          1613.358552422256,          38.65435950301784,       57.51752749285598
          0,           0,         119,-6.291803300916337,-4.264250330813201,  -5.5165097514428,-4.518869519120503,-2.172222024322574,           5,-1.149219195997201,               5,-3.069865628355587, 1707.937543033426,          1612.611895174698,          38.01571976361883,       57.30992809510944
          0,           0,         120,-6.339901480067007,-4.311912440118197,-5.531040778954286,-4.537966738700311,-2.170367474560306,           5,-1.126372564162373,               5,-3.081428131949087,   1706.6258084212,          1611.979596715659,          37.51209276406777,       57.13411894147342
          0,           0,         121, -6.38528796066503,-4.351072499949804, -5.54887415253715,-4.543893121345997,-2.138268910515906,           5,-1.122865415281513,               5,-3.096450712075665, 1705.615845230795,          1611.471990642821,          37.14725055016027,       56.99660403781409
          0,           0,         122,-6.430298057408529,-4.386183601549319,-5.577949462577411,-4.544949908941619,-2.105205708619513,           5,-1.135868396037437,               5,-3.108323131548417, 1704.927722792348,          1611.100009890672,          36.92445877646895,       56.90325412520713
          0,           0,         123, -6.47686895747175,-4.422354530176701,-5.624548800939258,-4.548873128589068,-2.085995219779788,           5,-1.159783824337823,               5,-3.114967911550259,  1704.57080877678,          1610.871186820889,          36.84325894231158,       56.85636301357899
          0,           0,         124,  -6.5227390806534, -4.46043029774424,-5.691081672225836,-4.560548929112276,-2.084349646706831,           5,-1.189552311998471,               5,-3.117764820173024, 1704.537398513586,          1610.786429348247,          36.89690574425714,       56.85406342108229
          0,           0,         125,-6.561172656405782,-4.496726372601896,-5.775578613567336,-4.582654301890118,-2.101200919894161,           5,-1.220708728327707,               5,-3.118159863994288, 1704.801322207981,          1610.839081735735,            37.071157711352,       56.89108276089473
          0,           0,         126,-6.584391637912007,-4.525009661550333,-5.869261412986914,-4.616010313651147,-2.136741478498632,           5,-1.250295875763339,               5,-3.116852983287952, 1705.321113211823,            1611.0154145911,          37.34565876277609,       56.96003985794732
          0,           0,         127,-6.589862787395036,-4.540328639850453,-5.952270795714862,-4.659763065837333,-2.190617435335595,           5,-1.274543328379419,               5,-3.113668781405692, 1706.049813775616,          1611.297510889786,          37.69826862298703,       57.05403426284273
          0,           0,         128,-6.581197267124038,-4.540527183801088, -5.98643748817666,-4.712482803996403,-2.270602144641693,           5,-1.270530488420657,               5,-3.102272170807556, 1706.930322284754,           1611.66209439588,          38.10084135671167,       57.16738653216267
          0,           0,         129,-6.570102518222572,-4.534118790493087,-5.957458042856298,-4.773388112564331,-2.399091884420908,           5,-1.221108406038975,               5,-3.061532440101209, 1707.843214790606,          1612.061764354821,          38.49705916408681,       57.28439127169842
          0,           0,         130,-6.588759963978408,-4.558596429490526, -5.92782458719949,-4.828023348149068,-2.496548819197768,           5, -1.16984439967797,               5,-3.031166059881383, 1708.675279295469,          1612.441354115501,          38.84288793075825,       57.39103724921019
          0,           0,         131,-6.635750350748489,-4.611170897742786,-5.913059320072465,-4.866834830069418,-2.538000571394704,           5,-1.128694618559225,               5,-3.035895805728717, 1709.390696023949,          1612.775347605321,          39.12933445417846,       57.48601396445006
          0,           0,         132,-6.682929328162693,-4.658110139258667,-5.911633941715837,-4.889596980262689,-2.540689580139254,           5,-1.109253533723344,               5,-3.053180885462893, 1709.985059451279,           1613.05971709455,           39.3576571438352,       57.56768521289386
          0,           0,         133,-6.723226994333595,-4.691115682740756,-5.917157413630362,-4.898096255148233,-2.508036292522311,           5,-1.113927096080058,               5,-3.075533237051807, 1710.450728896644,          1613.291415220622,          39.52717278662897,       57.63214088939245
          0,           0,         134,-6.762797593000308,-4.719753639409232,-5.937245499580413,-4.899625275240331,-2.470543385366048,           5,-1.134709093392856,               5, -3.09279139539913, 1710.777527632005,          1613.465354601049,          39.63580986911997,        57.6763631618362
          0,           0,         135,-6.806195434726358,-4.751994664262989,-5.976833002620064,-4.902400554296341,-2.446346905496736,           5,-1.163254078263478,               5,-3.102784787434833, 1710.959728399059,          1613.577588376607,          39.68264044065968,       57.69949958179197
          0,           0,         136,-6.852494956539074,-4.789541659752553,-6.037766987070064,-4.911940890690606,-2.439587015204657,           5,-1.193529390801383,               5,-3.108271517222251, 1710.999117249908,          1613.626889015984,           39.6694949177757,        57.7027333161482
          0,           0,         137,-6.895167410358017,-4.828587281941679, -6.11796187137131,-4.931481258841206,-2.451208556939228,           5,-1.221251931927991,               5,-3.111285184307698, 1710.905511593245,          1613.615193818275,          39.60171185017673,       57.68860592479302
          0,           0,         138,-6.925002067202628,-4.861990956817078,-6.209800170782401, -4.96240981968498,-2.481988471464235,           5,-1.244263487981196,               5,-3.112312460350228, 1710.696048911607,          1613.547751800119,          39.48792715547943,       57.66036995600802
          0,           0,         139,-6.937207173027071,-4.883688947853684,-6.296303327850803,-5.004226616095523,-2.532334648106454,           5,-1.261790748622415,               5,-3.110799397225186, 1710.392089464537,          1613.432429124012,           39.3384620269905,       57.62119831353417
          0,           0,         140, -6.93475272758007,-4.891553976021589,-6.342153839544741,-5.054881943632891,-2.605595240282024,           5,-1.264840808878395,               5,-3.102781500767524, 1710.016791037409,          1613.278805257025,          39.16453495126468,       57.57345082911927
          0,           0,         141,-6.925753448080438,-4.888998431748149,-6.317547133085324,-5.113260047016711,-2.721213717587508,           5,-1.231684306568948,               5,-3.070816011355382, 1709.610376786648,          1613.103247047121,          38.98568054266231,       57.52144919686389
          0,           0,         142,-6.933802830524238, -4.90198287256993,-6.268664933697758,-5.169272383825727,-2.835482980474291,           5,-1.194411290544428,               5,-3.028944816760343,  1709.22536709871,          1612.929056487349,          38.82398603605986,       57.47232457530053
          0,           0,         143,-6.972902838420637,-4.946241453564667,-6.249815528010704,-5.209295124023184,-2.889593124988144,           5,-1.167218378163152,               5,-3.023594405466342, 1708.887341036412,           1612.77187113709,          38.68722022733117,        57.4282496719906
          0,           0,         144, -7.01832248426699,-4.992570424487083,-6.263576840568352,-5.232551867528278,-2.897675304283261,           5,-1.151880609249018,               5,-3.040906893719169, 1708.603097488455,          1612.636358666261,          38.57664101279701,        57.3900978093971
          0,           0,         145,-7.059421418242096,-5.028299141591861,-6.280777093226565,-5.239965652233068,-2.861698459753747,           5,-1.153959366684315,               5,-3.068874240432791, 1708.377831622644,          1612.524848360638,          38.49342909839577,       57.35955416361006
          0,           0,         146,-7.100565862896934,-5.060045575288203,-6.306434661533424,-5.239222960716698,-2.817294870055482,           5,-1.169678255464668,               5,-3.091313035612496, 1708.217076042084,          1612.440141399776,          38.43891954035372,        57.3380151019546
          0,           0,         147,-7.145209618707163,-5.094293168083007,-6.347767977301952,-5.239613259413152,-2.787604816452003,           5,-1.193960798040998,               5,-3.103716154534356, 1708.124012377014,           1612.38438782995,             38.41362475881,       57.32599978825419
          0,           0,         148,-7.191604221879737,-5.132029011030904,-6.409285287546446,-5.247084703276998,-2.777326164911938,           5,-1.222892253999116,               5,-3.109461503064793, 1708.098119697621,          1612.358293523737,          38.41665916427647,       57.32316700960749
          0,           0,         149,-7.233190679384089,-5.169621585249419,-6.491053342404093,-5.264928901186176,-2.786875999189367,           5,-1.251876253259864,               5,-3.111528045132662, 1708.135019270948,          1612.360957746443,          38.44550027195911,       57.32856125254589
          0,           0,         150,-7.261652972647116,-5.200919891322751,-6.584776825463536,-5.294397377150445,-2.816278924269216,           5,-1.275697455941807,               5,-3.111222517358408, 1708.226824082672,          1612.389895880622,           38.4961190829977,       57.34080911905216
          0,           0,         151, -7.27314366580257,-5.221013853392381,-6.669246248299017,-5.334952097961524,-2.865159819380252,           5,-1.289852324617982,               5,-3.108769431264094, 1708.363699198428,          1612.441447494878,          38.56379070615881,       57.35846099739192
          0,           0,         152,-7.270494645629858,-5.227974398444196,-6.704288926319195,-5.384753596868719, -2.93594406601151,           5, -1.28365352252395,               5,-3.101404337041599, 1708.535078359828,          1612.511248660614,          38.64343954013714,       57.38039015907586
          0,           0,         153,-7.260994758910492,-5.224414585537537,-6.665935991185072,-5.442762028392459, -3.05029329851986,           5,-1.236583499307791,               5,-3.071396562236805,  1708.72201299338,          1612.591671680731,          38.72590751931562,       57.40443379333328
          0,           0,         154,-7.268498593318928,-5.236730011280946,-6.611109532449349,-5.500291147693501,-3.168695855917679,           5, -1.18006908867051,               5,-3.030520688778122, 1708.898846304746,          1612.671466457866,          38.80035220210847,       57.42702764477212
          0,           0,         155,-7.309581802970214,-5.283800518180841,-6.581391347633328,-5.543043500016192,-3.223340581507083,           5,-1.131152392583326,               5,-3.028623187834592,  1709.05280147579,          1612.742959417827,          38.86271173381409,       57.44713032414793
          0,           0,         156,-7.360463316788892,-5.336912542334187, -6.57842848259869,-5.570028684036116,-3.234626181132435,           5,-1.098587038582427,               5,-3.047566302476524,  1709.18179455616,          1612.804243090585,          38.91292441619773,       57.46462704937682
          0,           0,         157,-7.405117776055659, -5.37646127885631,-6.581472317596779,-5.582455106170488,-3.208761959459857,           5,-1.092154620204509,               5,-3.070601744395593, 1709.284931843443,          1612.854898650904,          38.95113081641289,       57.47890237612602
          0,           0,         158,-7.446126138321001,-5.407142268789962,-6.597758078505035,-5.585838674194246,-3.170296061555944,           5,-1.107231365317828,               5,-3.089465992735952, 1709.360393503077,          1612.894079177198,          38.97705330222398,       57.48926102365444
          0,           0,         159,-7.489089484467453,-5.438401934827443,-6.633432241847884,-5.588199308306717,-3.141640064676785,           5,-1.134166724954415,               5,-3.101013696982609,  1709.40667322374,          1612.920904792066,           38.9904312621936,       57.49533716948053
          0,           0,         160,-7.535359267329915,-5.474591835109619,-6.690476922035083,-5.595667540297534,-3.129525015401635,           5,-1.165140006279239,               5,-3.107281516108614, 1709.423583911708,          1612.934935011682,          38.99143761243278,       57.49721128759249
          0,           0,         161,-7.580358483327942,-5.513910625825343,-6.767538088274789,-5.612055833545092,-3.135325002506965,           5,-1.195107915773944,               5, -3.11062520988382, 1709.412574593708,          1612.936342037427,          38.98090742833324,       57.49532512794723
          0,           0,         162,-7.614825535561455,-5.549738992674435,-6.859265500916178,-5.639369333004653, -3.15982381893781,           5,-1.221982292998322,               5, -3.11200723695813, 1709.376672528616,          1612.925968755481,          38.96037335626008,       57.49033041687547
          0,           0,         163,-7.631251512485507,-5.574585539186597,-6.953187734986542,-5.677776223889071,-3.203447215389717,           5,-1.245969014714431,               5,-3.111345144056698, 1709.319978265036,          1612.905242110481,          38.93182265413007,       57.48291350042522
          0,           0,         164,-7.630287637861139,-5.584563045357834, -7.02023591558452,-5.725622379317962,-3.267287288037818,           5,-1.262204477640632,               5,-3.106752961946794, 1709.246893382983,          1612.875923069426,          38.89737772090367,       57.47359259265263
          0,           0,         165,-7.618764287084833,-5.580679821987126,-7.020940450514805,  -5.7817315797463,-3.368538416012222,           5,-1.242785877363673,               5,-3.084190913501852, 1709.164255291824,          1612.840800404361,          38.86043603453069,       57.46301885293219
          0,           0,         166,-7.616400249340789,  -5.5830135844598, -6.97762988613062,-5.840944119341986,-3.495243363674434,           5,-1.200557184919182,               5,-3.038371142790102, 1709.083404097927,          1612.804626867739,          38.82604789253927,        57.4527293376485
          0,           0,         167,-7.647914626464578,-5.620308957834927, -6.94739345660513, -5.88645791500826,-3.564717924468755,           5,-1.169254112601092,               5,-3.023394572033963, 1709.011346482242,          1612.771354863354,          38.79658151437214,       57.44341010451566
          0,           0,         168,-7.693066965198383,-5.668108372954658,-6.949905572117086,-5.915725050853529,-3.588723450863446,           5,-1.153549339996698,               5,-3.034757218613577, 1708.949739712637,          1612.742283652645,          38.77231246437588,       57.43514359561603
          0,           0,         169, -7.73270542998786,-5.703812888652881,-6.964426408121779,-5.928570782876029, -3.56696993172891,           5,-1.157055619164367,               5,-3.058992924368064, 1708.899575402689,          1612.717840858911,           38.7534309648675,       57.42830357891046
          0,           0,         170,-7.770427863446807,-5.732862833597824,-6.988182776363441,-5.929660632424115,-3.521623974451141,           5,-1.173693116194333,               5,-3.084473711402324, 1708.862195366231,          1612.698634372956,          38.74029004882762,       57.42327094444759
          0,           0,         171,-7.812265565076197,-5.764468283253909, -7.02471614574222,-5.928682770920099,-3.485189214451269,           5,-1.197204365143745,               5,-3.100433718596896, 1708.838567785683,          1612.685231796532,          38.73312749914575,       57.42020849000473
          0,           0,         172,-7.858244094321501,-5.801170213043489,-7.078840952410724,-5.933184584283622,-3.467743409084775,           5,-1.224142334772605,               5,-3.108114777972903, 1708.828869933972,          1612.677908085587,          38.73189183609281,       57.41907001229239
          0,           0,         173, -7.90265628768227,-5.839905641389249,-7.152736580679834,-5.947386960071694,-3.470397903777559,           5,-1.251365495883739,               5,-3.111208236409075, 1708.832450935599,          1612.676594490123,          38.73618092545619,       57.41967552001997
          0,           0,         174,-7.936691978902731,-5.874433217982088,-7.241569894250989,-5.973249331192122,-3.493269067489022,           5,-1.274482637061374,               5,-3.111636229481236, 1708.847885838746,          1612.680879585178,          38.74524181722379,       57.42176443634455
          0,           0,         175, -7.95443247303877, -5.89906482657256,-7.329259861515514,-6.010757763190897,-3.536048200102378,           5,-1.289135005627804,               5,-3.110078206546885, 1708.873189456349,          1612.690055397734,          38.75809561430436,       57.42503844431029
          0,           0,         176,-7.957280331938422,-5.911633698976006,-7.384153940111595,-6.058309237224358,-3.599733132850082,           5,-1.288266936568525,               5,-3.104925793684768, 1708.906195712205,          1612.703241952386,           38.7737082040831,       57.42924555573636
          0,           0,         177,-7.951133410762247,-5.912979584842175, -7.36920620036036,-6.114095917743109,-3.697928203648679,           5, -1.25260904481376,               5,-3.085049768201694, 1708.943833794706,          1612.719166917205,          38.79058898308693,       57.43407789441328
          0,           0,         178, -7.95170951703669,-5.918322168001525,-7.311936466675141,-6.173799541622452, -3.82670066644371,           5,-1.194266764548426,               5,-3.041510125569312, 1708.980966551205,          1612.735693855957,          38.80644303897887,       57.43882965626947
          0,           0,         179, -7.98401347933846, -5.95677241797836,-7.272716736940357,-6.221470802672474,-3.901536499221731,           5,-1.141221723734495,               5,-3.026306601295623, 1709.013920237646,          1612.750882787067,          38.81994864997067,       57.44308880060739
          0,           0,         180,-8.035646889186934,-6.012751967371235,-7.265336414432292,  -6.2531642587394,-3.924329109104361,           5,-1.100036633698617,               5,-3.042500571007312, 1709.041797377029,          1612.764030111282,          38.83094274965693,       57.44682451609042
          0,           0,         181,-8.083892496637679,-6.058510739057058,-7.267042253516026,-6.269839136143607,-3.909634428332984,           5,-1.084302527160234,               5,-3.064426418257177, 1709.064489384303,           1612.77504096187,          38.83949416963576,       57.44995425279792
          0,           0,         182,-8.126211792735514,-6.091742535602173, -7.27916079825522,-6.275367241239214,-3.873062135960977,           5,-1.094169301150622,               5,-3.084369498438942,  1709.08170547818,          1612.783789581888,          38.84558247528845,       57.45233342100313
          0,           0,         183, -8.16844172082353,-6.122166568898899,-7.309957046148996,-6.277309546107926,-3.840532263074861,           5,-1.119739576463943,               5,-3.097864740885568, 1709.093094211264,          1612.790091841916,          38.84914567190629,       57.45385669744165
          0,           0,         184,-8.214017546232048,-6.156646030426812,-7.362085408854733, -6.28248694270767,-3.822865647492249,           5,-1.151465155735997,               5,-3.105560724987443, 1709.098508142591,          1612.793820758699,          38.85017943592801,       57.45450794796353
          0,           0,         185, -8.26058090639061,-6.195605960036911,-7.434780351895813,-6.295388228980729,-3.822519195015714,           5,-1.183037072583306,               5,-3.109766196089087,   1709.0981213678,          1612.794963587278,          38.84880082417347,       57.45435695634848
          0,           0,         186,-8.299803722455707,-6.233613061473968, -7.52404107317864,-6.318628317552866, -3.84043703172757,           5,-1.211563467529845,               5,  -3.1118165833828, 1709.092441300453,          1612.793641722051,          38.84527089881539,       57.45352867958604
          0,           0,         187,-8.322198237642986, -6.26249595975591,-7.620141788442006,-6.353044144557801,-3.877242625706891,           5,-1.237141036751131,               5,-3.111956540554838, 1709.082236859221,          1612.790105197591,          38.83996531590628,       57.45216634572354
          0,           0,         188,-8.325368626801529,-6.276610823486987,-7.699441913376226,-6.397552901206159,-3.933216713244306,           5,-1.258532566061639,               5,-3.109312008642889,  1709.06837254264,          1612.784685039261,          38.83329953968779,       57.45038796369095
          0,           0,         189,-8.314718175841017,-6.275086021313415,-7.720577389258371,-6.450438531365373,-4.017553465667006,           5,-1.254528261247082,               5,-3.096039966473731, 1709.051943544599,          1612.777831871257,          38.82582130603224,       57.44829036730949
          0,           0,         190,-8.304124749255635,-6.269307070185832,-7.681835834950094,-6.510106560365986, -4.14581487545114,           5,-1.211943422522054,               5,-3.053402738244764, 1709.035112259535,          1612.770418375947,          38.81854719535136,        57.4461466882364
          0,           0,         191,-8.323749865003752,  -6.2945342781077,-7.643512266004385,-6.561140768423489,-4.236502287900932,           5,-1.172763682298679,               5, -3.02505371952154, 1709.019780142262,          1612.763395552416,           38.8121999924654,       57.44418459738043
          0,           0,         192,-8.367630682234845,-6.342740831793402,-7.629068884722675,-6.596130924349922, -4.27348072977538,           5,-1.149882938598661,               5,-3.030619181410756, 1709.006507197136,          1612.757181779939,          38.80690453904311,        57.4424208781533
          0,           0,         193,-8.408737131549321,-6.382033547428672,-7.637507517872917,-6.615200074047825,-4.269821626134988,           5, -1.15022433597852,               5,-3.049125872630025, 1708.995448469954,          1612.751868364735,          38.80267218559442,       57.44090791962405
          0,           0,         194,-8.444611029479891, -6.41030769534072,-7.658379589218585,-6.620163660710754,-4.229560754817328,           5, -1.16703900125155,               5,-3.075221797504283, 1708.986874802934,           1612.74756310567,          38.79957069110702,       57.43974100615768
          0,           0,         195,-8.483243801643003,-6.438958053329501,-7.691701489181235,-6.619178122075827,-4.187626050944642,           5,-1.190880781617483,               5,-3.095350600144781, 1708.981045248429,          1612.744399135524,          38.79767095241892,       57.43897516048635
          0,           0,         196,-8.527563803978111,-6.473533992927698,-7.739982418757112,-6.621167558283598,-4.162399699030723,           5,-1.217239728255805,               5,-3.106106808067832, 1708.978066572322,          1612.742461908875,          38.79699237472877,       57.43861228871813
          0,           0,         197,-8.573628296170869, -6.51244345002837, -7.80660355011505,  -6.6316289177444,-4.157201137741124,           5,-1.243754117956432,               5,-3.110925332160988, 1708.977867626303,          1612.741765413456,          38.79748215676943,       57.43862005607829
          0,           0,         198,-8.612831148986606,-6.549756956180094,-7.890081410022296,-6.653380821419737,-4.172357162212446,           5, -1.26729081948554,               5,-3.112514302203955, 1708.980210338084,          1612.742251214769,          38.79901064863749,       57.43894847467769
          0,           0,         199,-8.637106878563698,-6.578771962832167,-7.979469427201748,-6.687113912284242,-4.208010599362117,           5,-1.284169932759406,               5,-3.111762691413416, 1708.984716725257,          1612.743792655012,          38.80138644197804,       57.43953762826686
          0,           0,         200,-8.645368344970457,-6.596197667188468,-8.051637868741347,-6.731720270832366,-4.264395547161887,           5,-1.289258430012408,               5,-3.108100802771835, 1708.990943298372,          1612.746216110035,          38.80439587127778,       57.44033131705935
          0,           0,         201,-8.642644537448504,-6.602205503360128, -8.06813022055802,-6.785034055782216,-4.348040089393144,           5,-1.267535707980705,               5,-3.095652905984427, 1708.998366350267,          1612.749300825558,          38.80778605975866,       57.44127946495052
          0,           0,         202,-8.639220287370163,-6.604203124269223,-8.021976198558018,-6.844933518242979,-4.473895326773269,           5,-1.212020970419799,               5,-3.057669644545907, 1709.006059272519,          1612.752667718827,          38.81112551086145,       57.44226604283011
          0,           0,         203,-8.660268477424848,-6.631083424975238,-7.975415879296509,-6.898130336885348,-4.572943586068009,           5, -1.15551213727484,               5,-3.027567037179025,   1709.0130874488,          1612.755874581066,           38.8140443358841,       57.44316853184989
          0,           0,         204,-8.708964701438866,-6.685608524159694,-7.957976324635112,-6.935346212581543,-4.610807292853898,           5, -1.10768932844725,               5,-3.036642741197257, 1709.019105862262,          1612.758691518302,          38.81644996624699,       57.44396437771283
          0,           0,         205,-8.760240758706587, -6.73729976453908,-7.958547403556091,-6.957193855611775,-4.609962214421166,           5, -1.08181420559337,               5,-3.057182546004822, 1709.024081066925,          1612.761078455158,          38.81835681147682,        57.4446458002905
          0,           0,         206,-8.804379177962769,-6.774314559020672,-7.965976233452767,-6.966086328376324,-4.578816965331248,           5,-1.084283756653413,               5,-3.077920579523214, 1709.027975964602,          1612.763019791247,          38.81977028558645,       57.44518588776868
          0,           0,         207,-8.845964572639666,-6.804499017935432,-7.990490028227475,-6.968520178792848,-4.543429745246956,           5,-1.106709236301891,               5,-3.093525874861835, 1709.030717718591,          1612.764480762833,          38.82067871786684,        57.4455582378907
          0,           0,         208,-8.890213061309757,-6.836963466615484,-8.036116441028787,-6.971859933425857,-4.520069543160697,           5,-1.138061902029918,               5,-3.103019483068107, 1709.032255902896,          1612.765429251602,          38.82107431028857,       57.44575234100589
          0,           0,         209,-8.937225507727252,-6.874695440080004,-8.102709777935756, -6.98140951865663,-4.513228775536205,           5,-1.170535474383788,               5,-3.108320562105862, 1709.032599662201,          1612.765852815237,          38.82096997063066,       57.44577687633341
          0,           0,         210,-8.980553938027045,-6.914122200203497,-8.187384870621262,-7.000462414638847,-4.524198663221394,           5,-1.200197321867868,               5,-3.111114376046213, 1709.031826911442,          1612.765765190082,          38.82040724095726,       57.44565448040214
          0,           0,         211,-9.009902946248948, -6.94726502020144,-8.282923611807671,-7.030550762147384,-4.553808068512836,           5,-1.226659916573602,               5,-3.111988658012387, 1709.030076025663,          1612.765207461322,          38.81945450786871,       57.44541405647293
          0,           0,         212,-9.019410515654181, -6.96682235273803,-8.371514380639063,-7.071311886098805,-4.602320986609784,           5, -1.25054217474456,               5,-3.110620291174335, 1709.027517386084,          1612.764241348794,          38.81819385792476,       57.44508217936446
          0,           0,         213,-9.012270435737083,-6.970142383611399,-8.414928273420045,-7.120852136447347,-4.672995707270027,           5,-1.260966155246272,               5,-3.103423854285627, 1709.024337348767,          1612.762942929463,          38.81671732685862,       57.44467709244523
          0,           0,         214,-8.998025916451189,-6.961858613810507,-8.389547051079949,-7.178554599373109,-4.788733617816206,           5,-1.227998349448589,               5,-3.071248095894262, 1709.020893252251,          1612.761455470282,          38.81520041761266,       57.44423736435641
          0,           0,         215,-9.003651048039005,-6.972395057663233,-8.346530364908103,-7.234629804258826,-4.902775279866593,           5, -1.18275109373195,               5,-3.030370214500837, 1709.017644978446,           1612.75998454552,          38.81383588795778,       57.44382454496834
          0,           0,         216,-9.042031171452427,-7.016228928730306,-8.316406851262801,-7.275424212470933, -4.95508205090361,           5,-1.150522695080544,               5,-3.026956724795056, 1709.014797044566,          1612.758660420394,          38.81268432626018,       57.44345229791198
          0,           0,         217,-9.085908430224514,-7.060930946536804,-8.316279315530622, -7.30067591894408,-4.967705915667515,           5,  -1.1422488368669,               5, -3.04158183246931, 1709.012383711851,          1612.757514056736,          38.81174584447655,       57.44312381063857
          0,           0,         218,-9.122353799782951,-7.091497336835987,-8.331696861366082, -7.31087073904603,-4.938911326119507,           5,-1.156870156441436,               5,-3.065493097435275, 1709.010447332784,          1612.756561157366,           38.8110285945517,       57.44285758086662
          0,           0,         219,-9.158183081572282, -7.11784242584311,-8.361669004822014,-7.311476049895404, -4.89503908216259,           5,-1.181571945405108,               5,-3.088558186627564, 1709.009047664483,          1612.755828510493,          38.81054888110274,       57.44267027288729
          0,           0,         220,-9.199714309253594,-7.149352833087895,-8.405359447597183,-7.311679323635226,-4.862635317250912,           5,-1.208796118924025,               5,-3.102718580507981, 1709.008221888318,          1612.755338999903,          38.81031647016815,       57.44256641824682
          0,           0,         221,-9.245773741222161,-7.187066409097499,-8.465560566978649, -7.31848521819983,-4.849511746872523,           5,-1.235765868171496,               5,-3.109429830454137, 1709.007970239857,          1612.755101806258,          38.81032724028486,       57.44254119331422
          0,           0,         222,-9.289013131292265,-7.226152751891477,-8.543296630018741,-7.335750289608622, -4.85668065584333,           5, -1.26020272030606,               5,-3.112020490662425, 1709.008257211606,          1612.755111024775,          38.81056108761018,       57.44258509922059
          0,           0,         223,-9.319999495743273,-7.259340404048437, -8.63198514425325,-7.365007628158663,-4.884421575770801,           5,-1.279069322697696,               5,-3.112061999587035,  1709.00901536302,          1612.755346003647,          38.81098303925288,       57.44268632012001
          0,           0,         224,-9.334378100442088,-7.281588822702504,-8.714494552993806,-7.405804702736692,-4.932878118328234,           5,-1.288692846619328,               5,-3.109606042069732, 1709.010156830714,          1612.755774124171,          38.81155001739735,       57.44283268914543
          0,           0,         225,-9.335573004801768,-7.292196049067728,-8.758814170167229,-7.456144952762167,-5.004462955817935,           5,-1.279234867966206,               5,-3.101920952938555, 1709.011585034782,          1612.756355096518,          38.81221566195823,       57.44301427630608
          0,           0,         226,-9.331104196131168,-7.294378998916429,-8.735047585352596,-7.514169034643257,-5.115632082841849,           5,-1.233284796227858,               5,-3.074743382914537, 1709.013148287987,          1612.757026153243,          38.81290737662771,       57.44321475811629
          0,           0,         227,-9.340483138676992,-7.309040085968312,-8.683930045829031,-7.572089152049027,-5.235953321179788,           5,-1.173858631612291,               5,-3.034140380442095, 1709.014637178414,          1612.757696312097,          38.81353550985374,        57.4434053564636
          0,           0,         228,-9.381442288628707,-7.356454892382968,-8.653215066333615,-7.615406051343409,-5.293948307903422,           5,-1.121030674881528,               5,-3.030589179983482, 1709.015934928352,          1612.758298699676,          38.81406166379215,       57.44357456488422
          0,           0,         229,-9.434479407476914,-7.412698523300383,-8.650614709278543,-7.643066748934008,-5.307154090982114,           5,-1.084515954601242,               5,-3.049628025765538, 1709.017021861426,          1612.758814879978,           38.8144852311347,       57.44372175031399
          0,           0,         230,-9.481458029112085,-7.455294006207016,-8.653931984766606,-7.656624294448922,-5.285787539291574,           5,-1.076753553434849,               5,-3.070717404890348, 1709.017894907438,           1612.75924271487,          38.81480942326061,       57.44384276930758
          0,           0,         231,-9.523200143118629,-7.486716340550238,-8.671385284960047,-7.660889678892263,-5.249836137854264,           5,-1.093566792130898,               5,-3.088319590453198, 1709.018541323102,          1612.759576663554,          38.81503296275704,       57.44393169679076
          0,           0,         232,-9.565919694603837,-7.517363094960395,-8.709339100559417,-7.663268779399853,-5.221163790920255,           5,-1.123228410430739,               5,-3.099919122759754, 1709.018947780784,          1612.759809498183,          38.81515341792734,       57.44398486467328
          0,           0,         233,-9.612224916548097,-7.553056379258005,-8.768484359680205, -7.66993099812736,-5.207733495859156,           5,-1.156164989395549,               5,-3.106553526661411, 1709.019110791276,          1612.759936841131,          38.81517136210984,       57.44400258803562
          0,           0,         234, -9.65826250068152,-7.592701817325761,-8.846842533333154,-7.684926519381194,-5.211574024116407,           5,-1.187018637182943,               5,-3.110148604752593, 1709.019040578195,          1612.759959230639,          38.81509274214621,       57.44398860540964
          0,           0,         235,-9.694400167673617,  -7.6294885450521,  -8.9393322586888,-7.710506393260684,-5.233684437165278,           5,-1.214499519423091,               5,-3.111703969526203, 1709.018760644633,          1612.759882772635,          38.81492934131077,       57.44394853068734
          0,           0,         236,-9.711779012694668,-7.654992936353622,-9.033599079010669,-7.747098436687086,-5.274591972046003,           5,-1.239782072896505,               5,-3.111276440935988, 1709.018303596978,          1612.759718487931,          38.81469696811558,       57.44388814093072
          0,           0,         237,-9.710183972451503, -7.66450502294094,-9.099157537719432,-7.793223603818427,  -5.3350286851668,           5,-1.259505114814329,               5,-3.107400646471034, 1709.017704600415,          1612.759480217292,          38.81441271222823,        57.4438116708947
          0,           0,         238,-9.696619328256986,-7.658804699304272,-9.097904074907339,-7.847632027644647,-5.430219563339272,           5,  -1.2450858886339,               5,-3.087992446569077, 1709.017016842436,          1612.759189611947,          38.81410336315326,       57.44372386733574
